interview_date,child_age_years,child_birthday,EC6,EC7,EC8,EC9,EC10,EC11,EC12,EC13,EC14,EC15
3/24/2019,4,7/23/2014,1,2,2,2,1,2,1,1,2,1
3/24/2019,4,11/19/2014,2,2,1,1,2,1,1,1,2,2
1/18/2019,4,5/7/2014,1,2,1,1,1,1,2,1,1,1
1/21/2019,4,8/25/2014,2,1,1,1,2,1,1,1,1,2
1/21/2019,4,5/9/2014,2,2,1,1,2,1,1,1,2,1
1/22/2019,3,6/30/2015,2,2,2,1,1,1,2,1,1,2
3/26/2019,3,5/31/2015,2,1,1,1,1,2,2,1,1,1
1/23/2019,4,3/5/2014,2,2,1,1,2,1,2,1,1,2
1/21/2019,3,10/29/2015,2,2,2,1,2,1,2,1,1,2
1/19/2019,4,11/7/2014,2,2,2,1,1,1,1,1,1,1
1/23/2019,3,1/14/2016,2,2,2,1,1,1,2,1,1,1
3/3/2019,4,12/2/2014,2,2,2,2,1,1,1,1,2,2
2/6/2019,4,9/28/2014,2,2,2,1,2,1,1,1,1,2
2/6/2019,3,3/13/2015,2,2,2,2,2,2,2,2,2,2
2/7/2019,4,10/8/2014,2,2,1,1,2,1,2,1,1,1
2/6/2019,4,10/21/2014,2,2,1,1,2,1,1,1,1,2
2/6/2019,4,8/29/2014,2,2,2,1,2,1,2,1,1,2
2/6/2019,3,2/22/2015,2,1,2,1,2,2,2,1,1,1
2/6/2019,4,9/9/2014,2,2,1,1,2,1,1,1,2,2
2/6/2019,3,1/22/2016,2,2,2,1,2,1,2,1,1,2
2/22/2019,3,9/5/2015,2,2,2,1,2,1,1,1,1,2
2/23/2019,4,6/23/2014,2,2,1,2,1,1,1,1,2,2
3/17/2019,4,3/4/2015,1,2,1,1,1,1,1,1,2,2
3/1/2019,3,12/15/2015,2,2,2,1,1,1,1,1,1,2
3/2/2019,3,3/5/2015,2,2,2,1,1,1,1,1,2,2
3/1/2019,4,9/24/2014,2,1,2,1,1,1,1,1,2,1
4/2/2019,4,5/14/2014,2,2,1,1,2,1,1,1,1,2
4/2/2019,4,8/1/2014,2,2,1,1,2,1,1,1,1,2
3/1/2019,3,10/21/2015,2,2,1,1,2,1,1,1,1,2
4/2/2019,4,9/6/2014,2,1,2,1,1,1,1,1,1,1
2/8/2019,4,3/25/2014,1,2,1,1,2,1,1,1,2,2
2/9/2019,3,10/15/2015,2,1,1,1,2,1,2,1,2,2
2/9/2019,4,12/21/2014,1,2,1,1,1,1,1,1,2,2
2/12/2019,4,9/12/2014,2,2,1,1,2,1,1,1,2,2
2/12/2019,3,11/4/2015,2,2,2,1,2,1,1,1,2,2
2/14/2019,4,8/18/2014,2,2,1,1,2,1,1,1,1,2
2/12/2019,4,6/1/2014,1,1,1,1,2,1,1,1,2,2
2/18/2019,4,4/26/2014,2,2,1,1,1,1,1,1,2,1
2/14/2019,4,2/2/2015,2,2,2,1,2,1,1,1,2,2
2/16/2019,4,7/21/2014,2,2,1,1,2,1,1,1,2,2
2/14/2019,3,12/6/2015,2,2,2,1,2,2,1,1,1,2
2/15/2019,4,8/8/2014,2,1,1,1,1,1,2,1,1,2
2/15/2019,3,11/27/2015,2,2,2,1,1,1,1,1,1,2
2/16/2019,3,11/12/2015,2,2,2,1,2,2,2,1,2,1
2/20/2019,3,2/23/2015,1,2,1,8,2,2,2,2,2,2
2/19/2019,4,12/9/2014,1,2,1,1,1,1,1,1,2,2
2/21/2019,4,3/8/2014,2,2,2,1,2,2,1,2,1,1
3/19/2019,4,2/18/2015,2,2,1,1,2,1,1,1,1,1
2/6/2019,3,5/12/2015,2,2,1,1,2,1,1,1,1,2
2/16/2019,4,3/17/2014,2,1,1,1,2,1,1,1,2,1
2/6/2019,3,3/16/2015,2,2,2,1,2,1,1,1,2,2
2/6/2019,4,1/16/2015,2,2,1,1,2,1,1,1,1,1
1/10/2019,3,7/20/2015,2,2,1,1,2,2,1,1,1,2
1/11/2019,3,12/12/2015,1,1,1,1,1,1,1,1,2,2
3/14/2019,4,1/8/2015,1,2,1,1,2,1,1,1,2,2
3/14/2019,3,1/22/2016,2,1,1,1,1,1,2,1,2,1
1/11/2019,3,1/27/2015,2,1,2,1,1,1,2,1,1,1
1/9/2019,4,6/20/2014,2,1,2,1,1,1,2,1,2,2
1/9/2019,3,11/30/2015,2,2,2,2,1,2,1,1,1,2
1/9/2019,4,11/10/2014,2,1,2,8,1,1,1,1,1,1
1/25/2019,4,9/2/2014,2,2,1,1,2,1,1,1,2,2
2/18/2019,4,3/9/2014,2,2,2,1,2,1,1,1,2,1
1/11/2019,4,6/9/2014,1,1,2,1,2,1,1,1,1,2
1/13/2019,4,2/27/2014,2,2,2,1,2,1,1,1,1,1
2/15/2019,4,NA,2,2,2,1,2,1,1,1,2,2
1/11/2019,4,3/30/2014,2,2,2,1,2,1,1,1,1,2
2/15/2019,4,7/13/2014,2,2,2,1,2,1,1,1,2,2
2/15/2019,4,9/9/2014,2,2,2,1,2,1,1,1,2,2
1/11/2019,4,2/14/2014,2,2,2,1,1,1,1,1,2,1
2/6/2019,4,6/16/2014,2,1,1,1,2,1,1,1,1,2
1/9/2019,4,12/6/2014,2,2,2,1,1,1,1,1,2,2
1/9/2019,4,6/25/2014,2,2,2,1,2,1,1,1,1,2
1/9/2019,3,7/6/2015,2,2,2,2,2,1,1,1,2,2
1/9/2019,4,11/6/2014,2,2,1,1,2,1,1,1,1,2
2/6/2019,3,5/3/2015,2,2,2,2,2,2,2,1,1,2
1/13/2019,4,12/6/2014,2,1,2,1,2,1,1,1,1,2
1/6/2019,3,12/14/2015,2,2,2,1,1,1,1,1,1,1
1/5/2019,4,5/15/2014,2,2,2,1,1,2,2,1,1,1
1/5/2019,3,9/29/2015,2,2,2,2,2,1,1,1,1,1
1/5/2019,3,9/24/2015,2,1,2,1,2,1,1,2,2,2
2/5/2019,4,4/24/2014,1,1,1,1,1,1,1,1,2,2
2/5/2019,3,7/1/2015,2,2,2,2,1,1,1,1,2,2
2/16/2019,4,2/14/2015,2,2,1,1,2,1,1,1,1,2
2/7/2019,4,8/26/2014,2,2,2,2,2,1,1,1,2,2
2/7/2019,3,4/2/2015,2,2,1,1,2,1,1,1,1,1
1/22/2019,4,9/8/2014,2,2,2,1,2,1,1,1,2,2
1/22/2019,3,7/7/2015,2,2,2,1,1,1,1,1,2,1
1/22/2019,3,8/20/2015,2,1,2,1,1,1,1,1,2,1
1/14/2019,3,6/7/2015,2,2,2,1,1,1,1,1,1,2
1/14/2019,3,8/21/2015,2,2,2,2,2,1,2,1,1,1
1/14/2019,3,7/31/2015,2,2,1,1,2,1,1,1,2,2
1/14/2019,4,6/20/2014,2,2,2,2,1,1,1,1,1,2
1/14/2019,4,8/22/2014,2,2,2,1,1,1,1,1,1,2
1/18/2019,4,9/3/2014,1,2,1,1,1,1,1,1,2,1
1/19/2019,4,12/14/2014,2,2,2,1,2,1,1,1,1,2
1/18/2019,4,5/27/2014,1,2,2,1,2,1,1,1,2,2
1/7/2019,4,10/10/2014,1,2,1,1,1,2,1,1,2,2
1/7/2019,3,8/6/2015,2,1,1,1,2,1,1,1,2,2
3/2/2019,3,5/10/2015,2,2,2,1,2,1,1,1,1,2
3/1/2019,3,3/31/2015,2,2,1,1,2,1,1,1,1,2
3/1/2019,3,11/29/2015,2,2,2,1,2,1,1,1,2,2
3/1/2019,3,3/10/2015,2,2,2,1,2,1,1,1,1,1
3/1/2019,3,1/7/2016,2,2,2,2,1,1,1,1,1,1
3/1/2019,3,8/30/2015,2,2,2,1,2,1,2,1,2,2
2/21/2019,4,3/14/2014,2,1,2,1,1,1,1,1,1,2
2/21/2019,3,1/7/2016,2,2,2,1,2,1,1,1,2,2
2/20/2019,4,1/19/2015,2,2,1,1,1,1,1,1,1,2
2/21/2019,3,9/13/2015,2,1,2,1,1,1,1,1,1,2
2/20/2019,3,10/25/2015,2,2,2,1,1,1,1,1,1,1
3/4/2019,3,9/15/2015,2,2,1,1,2,1,1,1,2,2
2/22/2019,3,5/8/2015,2,2,2,1,1,1,1,1,2,2
2/23/2019,4,6/11/2014,2,2,1,1,1,1,1,1,2,2
2/23/2019,4,12/29/2014,2,2,2,1,2,1,1,1,1,2
2/23/2019,4,10/12/2014,2,2,1,8,1,1,1,1,2,2
2/22/2019,4,4/16/2014,2,2,1,8,2,1,1,1,2,2
2/22/2019,4,4/18/2014,2,2,1,1,2,2,2,1,2,1
3/5/2019,3,1/2/2016,2,2,2,1,2,1,1,1,1,2
2/22/2019,3,6/16/2015,2,2,2,1,2,1,1,1,1,2
2/23/2019,3,3/3/2015,2,2,2,1,2,1,1,1,2,1
3/24/2019,4,12/30/2014,2,2,1,1,1,1,1,1,1,1
3/5/2019,3,1/29/2016,2,2,2,2,2,1,1,1,2,2
3/5/2019,4,11/15/2014,2,1,1,1,2,1,1,1,1,1
3/5/2019,4,1/16/2015,1,1,1,1,2,1,1,1,2,2
3/5/2019,3,10/1/2015,2,2,2,1,2,1,1,1,2,2
3/5/2019,4,8/7/2014,2,2,2,1,2,1,1,1,2,2
3/5/2019,3,1/21/2016,2,2,2,1,2,1,1,1,2,2
3/5/2019,3,3/30/2015,2,2,1,1,2,1,2,1,2,2
4/3/2019,4,11/1/2014,2,2,1,1,1,1,1,1,1,2
3/18/2019,3,10/20/2015,2,1,2,1,2,1,1,1,2,1
3/26/2019,3,8/12/2015,2,2,2,1,1,1,1,1,1,2
3/20/2019,4,9/1/2014,1,2,1,1,1,1,1,1,2,2
3/14/2019,3,6/7/2015,2,2,2,1,2,1,1,1,1,2
3/26/2019,3,4/14/2015,2,2,2,1,2,1,1,1,2,2
3/20/2019,4,10/22/2014,2,2,2,2,2,1,1,1,2,2
3/6/2019,3,6/25/2015,2,2,2,1,2,2,1,1,1,1
3/11/2019,3,12/31/2015,2,2,1,1,1,1,1,1,1,1
3/7/2019,3,1/23/2016,2,2,2,1,2,1,1,1,1,1
3/7/2019,3,3/18/2015,2,2,2,1,2,1,1,1,1,1
3/8/2019,3,9/18/2015,2,2,2,1,2,1,1,1,2,1
3/17/2019,3,3/25/2015,2,1,2,1,2,1,1,1,1,2
3/8/2019,4,10/28/2014,2,2,2,1,2,1,1,1,2,2
3/12/2019,4,2/25/2015,2,2,2,1,1,1,1,1,1,2
3/12/2019,4,3/12/2015,2,2,2,1,2,1,1,1,1,1
3/12/2019,4,3/7/2015,2,2,2,1,2,1,1,1,1,1
3/13/2019,3,NA,2,2,2,1,2,1,1,1,1,2
3/12/2019,4,3/21/2014,2,2,2,1,1,1,1,1,1,2
3/16/2019,3,8/18/2015,2,2,2,1,2,1,1,1,1,1
3/16/2019,3,9/13/2015,2,2,2,1,1,1,2,1,1,1
3/16/2019,3,2/4/2016,2,2,2,1,2,1,1,1,2,2
3/14/2019,4,8/26/2014,2,2,2,1,2,1,1,1,1,2
3/14/2019,3,9/5/2015,2,2,2,1,2,1,1,1,1,2
1/24/2019,4,5/29/2014,1,2,2,1,2,1,2,1,1,2
1/26/2019,4,6/22/2014,2,2,2,1,2,1,2,1,1,1
1/26/2019,4,3/10/2014,2,2,2,1,1,1,1,1,1,2
2/2/2019,4,4/8/2014,2,2,2,1,1,2,1,1,1,2
1/26/2019,4,8/10/2014,1,1,2,1,1,1,1,1,2,2
1/26/2019,3,12/27/2015,1,2,1,1,1,1,1,1,2,2
1/26/2019,3,6/16/2015,1,1,1,1,2,1,1,1,2,2
2/2/2019,3,1/18/2016,2,2,2,1,1,1,2,1,1,1
2/4/2019,4,7/25/2014,1,2,1,1,2,1,1,1,2,2
3/26/2019,4,11/16/2014,1,2,1,1,2,1,1,1,2,2
2/3/2019,4,8/23/2014,1,1,1,1,2,2,1,1,2,2
2/3/2019,4,7/25/2014,2,1,2,1,2,2,1,1,1,1
2/3/2019,4,11/26/2014,2,2,2,1,1,2,2,1,2,1
2/3/2019,3,10/21/2015,2,2,2,1,2,1,1,2,1,1
2/3/2019,4,11/14/2014,2,2,2,1,2,1,2,1,2,1
2/11/2019,4,9/21/2014,1,2,1,1,2,1,2,1,1,1
2/11/2019,3,7/7/2015,2,2,2,1,1,1,2,1,1,1
2/11/2019,3,3/13/2015,2,2,2,1,1,1,2,1,1,1
2/11/2019,3,6/26/2015,1,2,1,1,2,1,1,1,2,2
2/8/2019,3,1/1/2016,2,2,2,2,1,2,2,1,1,2
2/8/2019,3,11/22/2015,2,1,2,1,1,1,1,1,1,1
2/9/2019,4,5/29/2014,1,2,1,1,2,1,1,1,1,2
2/9/2019,3,8/5/2015,2,2,2,1,2,1,1,1,1,1
2/8/2019,3,8/5/2015,2,2,2,1,1,1,1,1,1,2
2/8/2019,4,4/9/2014,2,2,2,1,2,1,1,1,1,1
2/8/2019,4,4/9/2014,2,2,2,1,2,1,1,1,1,2
2/8/2019,4,5/7/2014,2,2,2,1,2,1,1,1,1,2
2/8/2019,3,10/1/2015,2,1,2,1,2,1,1,1,1,2
2/11/2019,3,8/8/2015,1,2,2,1,2,1,1,2,1,1
2/8/2019,4,2/16/2014,2,1,1,1,1,1,1,1,2,2
2/11/2019,4,1/1/2015,2,2,2,2,1,1,1,1,1,1
2/11/2019,4,1/23/2015,2,2,2,2,2,1,1,1,2,1
2/12/2019,4,5/6/2014,2,2,1,1,2,1,1,1,1,2
2/11/2019,4,4/29/2014,2,1,2,1,1,1,1,1,1,1
2/13/2019,3,7/20/2015,2,1,2,1,2,1,1,1,2,2
2/13/2019,4,3/14/2014,2,2,2,1,2,1,1,2,2,1
2/14/2019,4,4/23/2014,2,2,2,1,1,1,1,1,1,2
2/13/2019,4,7/17/2014,2,2,2,1,1,1,1,1,1,1
2/14/2019,3,9/1/2015,2,2,2,1,1,1,1,1,1,1
2/13/2019,3,7/11/2015,2,1,2,1,1,1,1,1,1,2
2/3/2019,3,9/2/2015,2,1,2,1,2,1,1,1,2,2
2/3/2019,4,11/12/2014,2,2,8,8,2,1,1,1,2,2
2/19/2019,4,7/9/2014,2,2,1,1,2,1,1,1,1,2
2/3/2019,3,2/24/2015,2,2,2,1,2,2,1,1,1,2
2/4/2019,3,7/1/2015,2,2,2,1,2,1,1,1,2,2
2/4/2019,3,2/27/2015,2,2,2,1,2,2,1,1,2,2
2/4/2019,4,9/6/2014,1,1,2,1,2,1,1,1,1,2
2/3/2019,4,7/27/2014,2,1,1,2,2,1,1,1,2,2
2/3/2019,3,8/11/2015,2,2,2,1,2,1,1,1,2,1
3/3/2019,3,8/3/2015,2,2,2,1,2,1,1,1,2,2
2/1/2019,4,2/28/2014,2,2,2,1,1,1,1,1,1,1
3/28/2019,3,7/29/2015,2,2,1,1,2,1,1,1,2,2
